what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1318573136809
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1318573139624
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1318573139636
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318573139765
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318573141323
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318573141385
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1318573141398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318573143406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318573150744
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318573151855
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1318573152622
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318573157867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318573160370
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318573166984
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318573172638
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318573172676
