what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1316391127922
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391148455
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.aboutAction",1316391148463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391149768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391250077
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391252179
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391305690
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.aboutAction",1316391305701
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391307396
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391758289
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391764487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391767534
executed,command,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.openTask",1316391767542
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391773192
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391774160
executed,command,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.activateTask",1316391774167
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.navigate.next",1316391783426
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1316391801301
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316391805427
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316391805539
